product_id,stage_name,stage_start,stage_end,wait_time_min,process_time_min,defect_occurred
126,QC_Turning,67968.2496,68163.3606,0.0,195.111,False
126,Laser_Marking,68163.3606,68191.9118,0.0,28.5512,False
127,Final_Inspection,68163.3497,68196.5156,146.3665,33.1659,False
125,Packing,68163.3497,68223.3497,0.0,60.0,False
127,Packing,68223.3497,68283.3497,26.8341,60.0,False
128,Turning_Milling,68225.8178,68315.1749,0.0,89.357,False
128,QC_Turning,68315.1749,68385.3028,0.0,70.1279,False
126,Lapping,68191.9118,68415.9599,0.0,224.0481,False
128,Laser_Marking,68385.3028,68434.3127,0.0,49.0099,False
128,Lapping,68434.3127,68464.0708,0.0,29.7581,False
126,Round_Grinding,68415.9599,68543.4534,0.0,127.4935,False
126,Final_Inspection,68543.4534,68602.5078,0.0,59.0545,False
126,Packing,68602.5078,68662.5078,0.0,60.0,False
129,Turning_Milling,68529.5386,68714.7743,0.0,185.2357,False
128,Round_Grinding,68464.0708,68722.8783,0.0,258.8076,False
129,QC_Turning,68714.7743,68753.9722,0.0,39.1979,False
128,Final_Inspection,68722.8783,68785.0638,0.0,62.1854,False
128,Packing,68785.0638,68845.0638,0.0,60.0,False
129,Laser_Marking,68753.9722,68900.5416,0.0,146.5694,False
129,Lapping,68900.5416,68977.306,0.0,76.7644,False
129,Round_Grinding,68977.306,69147.0333,0.0,169.7273,False
129,Final_Inspection,69147.0333,69301.3881,0.0,154.3548,False
129,Packing,69301.3881,69361.3881,0.0,60.0,False
130,Turning_Milling,69779.9747,69834.6177,0.0,54.643,False
130,QC_Turning,69834.6177,69914.0434,0.0,79.4257,False
130,Laser_Marking,69914.0434,69946.0524,0.0,32.0091,False
130,Lapping,69946.0524,70218.9304,0.0,272.878,False
131,Turning_Milling,70472.0635,70568.444,0.0,96.3805,False
130,Round_Grinding,70218.9304,70663.8685,0.0,444.9381,False
130,Final_Inspection,70663.8685,70714.3894,0.0,50.5209,False
130,Packing,70714.3894,70774.3894,0.0,60.0,False
131,QC_Turning,70568.444,70848.3179,0.0,279.8739,False
131,Laser_Marking,70848.3179,70858.9142,0.0,10.5963,False
131,Lapping,70858.9142,70921.6006,0.0,62.6864,False
131,Round_Grinding,70921.6006,71017.0842,0.0,95.4836,False
132,Turning_Milling,70749.3906,71115.1435,0.0,365.7529,False
132,QC_Turning,71115.1435,71181.699,0.0,66.5554,False
131,Final_Inspection,71017.0842,71190.8204,0.0,173.7362,False
132,Laser_Marking,71181.699,71212.1739,0.0,30.475,False
131,Packing,71190.8204,71250.8204,0.0,60.0,False
132,Lapping,71212.1739,71363.7017,0.0,151.5277,False
132,Round_Grinding,71363.7017,71695.7578,0.0,332.0561,False
132,Final_Inspection,71695.7578,71897.005,0.0,201.2472,False
132,Packing,71897.005,71957.005,0.0,60.0,False
133,Turning_Milling,71577.474,72148.3901,0.0,570.916,False
133,QC_Turning,72148.3901,72182.8822,0.0,34.4921,False
133,Laser_Marking,72182.8822,72233.8937,0.0,51.0116,False
133,Lapping,72233.8937,72265.5,0.0,31.6063,False
133,Round_Grinding,72265.5,72443.5728,0.0,178.0728,False
133,Final_Inspection,72443.5728,72459.5007,0.0,15.9279,False
133,Packing,72459.5007,72519.5007,0.0,60.0,False
134,Turning_Milling,72400.4571,72559.4976,0.0,159.0405,False
134,QC_Turning,72559.4976,72653.6573,0.0,94.1597,False
134,Laser_Marking,72653.6573,72677.587,0.0,23.9297,False
134,Lapping,72677.587,72816.8591,0.0,139.2721,False
134,Round_Grinding,72816.8591,72848.0728,0.0,31.2137,False
134,Final_Inspection,72848.0728,73121.7872,0.0,273.7144,False
134,Packing,73121.7872,73181.7872,0.0,60.0,False
135,Turning_Milling,73587.3674,73827.3141,0.0,239.9467,False
135,QC_Turning,73827.3141,73873.6135,0.0,46.2994,False
135,Laser_Marking,73873.6135,73900.8609,0.0,27.2474,False
135,Lapping,73900.8609,74119.493,0.0,218.6321,False
135,Round_Grinding,74119.493,74196.1301,0.0,76.6371,False
135,Final_Inspection,74196.1301,74277.382,0.0,81.2519,False
135,Packing,74277.382,74337.382,0.0,60.0,False
136,Turning_Milling,74837.0426,74917.1724,0.0,80.1297,False
136,QC_Turning,74917.1724,75017.2964,0.0,100.124,False
137,Turning_Milling,74839.7239,75066.8431,0.0,227.1192,False
137,QC_Turning,75066.8431,75098.1636,0.0,31.3205,True
136,Laser_Marking,75017.2964,75127.423,0.0,110.1266,False
137,Laser_Marking,75127.423,75140.8425,29.2594,13.4195,False
137,Lapping,75140.8425,75255.3449,0.0,114.5024,False
136,Lapping,75127.423,75275.5335,0.0,148.1105,False
137,Round_Grinding,75255.3449,75374.4794,0.0,119.1345,False
137,Final_Inspection,75374.4794,75554.444,0.0,179.9646,False
136,Round_Grinding,75275.5335,75570.2311,0.0,294.6976,False
137,Packing,75554.444,75614.444,0.0,60.0,False
136,Final_Inspection,75570.2311,75801.7228,0.0,231.4917,False
136,Packing,75801.7228,75861.7228,0.0,60.0,False
138,Turning_Milling,75660.3149,76196.1755,0.0,535.8606,False
138,QC_Turning,76196.1755,76225.477,0.0,29.3015,False
140,Turning_Milling,75992.7372,76278.8653,0.0,286.128,False
138,Laser_Marking,76225.477,76280.6436,0.0,55.1666,False
140,QC_Turning,76278.8653,76290.7801,0.0,11.9148,False
138,Lapping,76280.6436,76312.6525,0.0,32.0089,False
140,Laser_Marking,76290.7801,76314.2302,0.0,23.4501,False
140,Lapping,76314.2302,76351.0229,0.0,36.7926,False
139,Turning_Milling,75912.9189,76373.9863,0.0,461.0674,False
141,Turning_Milling,76251.8802,76428.063,0.0,176.1828,False
140,Round_Grinding,76351.0229,76442.8622,0.0,91.8393,False
139,QC_Turning,76373.9863,76470.6958,0.0,96.7094,False
139,Laser_Marking,76470.6958,76488.1337,0.0,17.438,False
139,Lapping,76488.1337,76522.6381,0.0,34.5044,False
140,Final_Inspection,76442.8622,76527.3145,0.0,84.4524,False
138,Round_Grinding,76312.6525,76576.1357,0.0,263.4832,False
140,Packing,76527.3145,76587.3145,0.0,60.0,False
139,Round_Grinding,76522.6381,76682.8277,0.0,160.1896,False
138,Final_Inspection,76576.1357,76686.5382,0.0,110.4025,False
138,Packing,76686.5382,76746.5382,0.0,60.0,False
141,QC_Turning,76470.6958,76750.6177,42.6327,279.9219,False
139,Final_Inspection,76686.5382,76754.7995,3.7105,68.2613,False
139,Packing,76754.7995,76814.7995,0.0,60.0,False
141,Laser_Marking,76750.6177,76822.489,0.0,71.8713,False
143,Turning_Milling,76752.6835,76908.4448,0.0,155.7614,False
142,Turning_Milling,76557.8667,76954.0351,0.0,396.1684,False
143,QC_Turning,76908.4448,76994.4008,0.0,85.956,False
142,QC_Turning,76994.4008,77021.2966,40.3657,26.8958,False
141,Lapping,76822.489,77037.8826,0.0,215.3936,False
143,Laser_Marking,76994.4008,77130.8373,0.0,136.4365,False
143,Lapping,77130.8373,77159.7851,0.0,28.9477,False
141,Round_Grinding,77037.8826,77171.7133,0.0,133.8307,False
143,Round_Grinding,77159.7851,77269.9271,0.0,110.142,False
142,Laser_Marking,77130.8373,77303.2842,109.5407,172.4468,False
141,Final_Inspection,77171.7133,77406.785,0.0,235.0718,False
142,Lapping,77303.2842,77411.5991,0.0,108.3149,False
141,Packing,77406.785,77466.785,0.0,60.0,False
142,Round_Grinding,77411.5991,77505.7578,0.0,94.1587,False
143,Final_Inspection,77406.785,77520.8823,136.8579,114.0973,False
143,Packing,77520.8823,77580.8823,0.0,60.0,False
142,Final_Inspection,77520.8823,77756.6617,15.1245,235.7793,False
142,Packing,77756.6617,77816.6617,0.0,60.0,False
145,Turning_Milling,78710.0255,78807.596,0.0,97.5705,False
144,Turning_Milling,78613.152,78849.0948,0.0,235.9429,False
146,Turning_Milling,78739.344,78927.8498,0.0,188.5059,False
145,QC_Turning,78807.596,78970.7166,0.0,163.1207,False
144,QC_Turning,78970.7166,78984.6041,121.6218,13.8874,False
145,Laser_Marking,78970.7166,78999.7876,0.0,29.0709,False
146,QC_Turning,78984.6041,79035.8128,56.7542,51.2088,False
144,Laser_Marking,78999.7876,79040.6221,15.1835,40.8346,False
145,Lapping,78999.7876,79066.5683,0.0,66.7807,False
146,Laser_Marking,79040.6221,79068.8638,4.8093,28.2416,False
146,Lapping,79068.8638,79080.8233,0.0,11.9596,False
146,Round_Grinding,79080.8233,79130.0306,0.0,49.2073,False
147,Turning_Milling,78891.3655,79182.3248,0.0,290.9593,False
144,Lapping,79040.6221,79233.3737,0.0,192.7516,False
144,Round_Grinding,79233.3737,79274.0917,0.0,40.718,False
145,Round_Grinding,79066.5683,79284.0814,0.0,217.5131,False
146,Final_Inspection,79130.0306,79348.0208,0.0,217.9902,False
146,Packing,79348.0208,79408.0208,0.0,60.0,False
144,Final_Inspection,79348.0208,79432.7101,73.9292,84.6892,False
147,QC_Turning,79182.3248,79454.4771,0.0,272.1523,False
147,Laser_Marking,79454.4771,79473.463,0.0,18.9859,False
144,Packing,79432.7101,79492.7101,0.0,60.0,False
147,Lapping,79473.463,79504.615,0.0,31.152,False
145,Final_Inspection,79432.7101,79635.7676,148.6287,203.0576,False
145,Packing,79635.7676,79695.7676,0.0,60.0,False
148,Turning_Milling,79281.7531,79704.5419,0.0,422.7888,False
148,QC_Turning,79704.5419,79928.1759,0.0,223.634,False
147,Round_Grinding,79504.615,79934.4455,0.0,429.8305,False
147,Final_Inspection,79934.4455,79963.9397,0.0,29.4941,False
147,Packing,79963.9397,80023.9397,0.0,60.0,False
148,Laser_Marking,79928.1759,80173.28,0.0,245.1041,False
148,Lapping,80173.28,80229.2433,0.0,55.9633,False
149,Turning_Milling,79786.0918,80383.3022,0.0,597.2104,False
148,Round_Grinding,80229.2433,80388.2611,0.0,159.0178,False
148,Final_Inspection,80388.2611,80401.4375,0.0,13.1764,False
149,QC_Turning,80383.3022,80422.4611,0.0,39.1588,False
148,Packing,80401.4375,80461.4375,0.0,60.0,False
149,Laser_Marking,80422.4611,80481.3265,0.0,58.8654,False
149,Lapping,80481.3265,80518.9814,0.0,37.6549,False
150,Turning_Milling,80088.1704,80780.9104,0.0,692.7401,False
149,Round_Grinding,80518.9814,81157.3474,0.0,638.366,False
151,Turning_Milling,80721.4332,81173.0594,0.0,451.6262,False
150,QC_Turning,80780.9104,81284.6697,0.0,503.7593,False
149,Final_Inspection,81157.3474,81370.6426,0.0,213.2952,False
150,Laser_Marking,81284.6697,81374.7449,0.0,90.0752,False
151,QC_Turning,81284.6697,81426.6477,111.6103,141.978,False
149,Packing,81370.6426,81430.6426,0.0,60.0,False
151,Laser_Marking,81426.6477,81461.1126,0.0,34.4649,False
151,Lapping,81461.1126,81504.3906,0.0,43.278,False
150,Lapping,81374.7449,81520.3947,0.0,145.6497,False
151,Round_Grinding,81504.3906,81633.8342,0.0,129.4436,False
151,Final_Inspection,81633.8342,81732.6078,0.0,98.7737,False
150,Round_Grinding,81520.3947,81747.7288,0.0,227.3342,False
152,Turning_Milling,81516.3727,81788.4678,0.0,272.095,False
151,Packing,81732.6078,81792.6078,0.0,60.0,False
150,Final_Inspection,81747.7288,81801.5738,0.0,53.845,False
152,QC_Turning,81788.4678,81852.5973,0.0,64.1295,False
150,Packing,81801.5738,81861.5738,0.0,60.0,False
152,Laser_Marking,81852.5973,81864.9412,0.0,12.3439,False
153,Turning_Milling,81595.4474,81949.7702,0.0,354.3229,False
154,Turning_Milling,81816.51,81962.27,0.0,145.76,False
152,Lapping,81864.9412,81981.0406,0.0,116.0994,False
153,QC_Turning,81949.7702,82048.1114,0.0,98.3412,False
153,Laser_Marking,82048.1114,82070.2628,0.0,22.1514,False
154,QC_Turning,82048.1114,82106.3425,85.8414,58.2311,False
153,Lapping,82070.2628,82149.287,0.0,79.0242,False
154,Laser_Marking,82106.3425,82216.1817,0.0,109.8392,False
152,Round_Grinding,81981.0406,82295.7042,0.0,314.6636,False
153,Round_Grinding,82149.287,82300.9625,0.0,151.6755,False
152,Final_Inspection,82295.7042,82420.9388,0.0,125.2346,False
154,Lapping,82216.1817,82446.279,0.0,230.0973,False
152,Packing,82420.9388,82480.9388,0.0,60.0,False
153,Final_Inspection,82420.9388,82487.4325,119.9763,66.4937,False
155,Turning_Milling,81958.3842,82509.0261,0.0,550.642,False
153,Packing,82487.4325,82547.4325,0.0,60.0,False
155,QC_Turning,82509.0261,82549.619,0.0,40.5929,False
155,Laser_Marking,82549.619,82601.1173,0.0,51.4983,False
154,Round_Grinding,82446.279,82644.7937,0.0,198.5147,False
155,Lapping,82601.1173,82783.5052,0.0,182.3879,False
154,Final_Inspection,82644.7937,82803.8883,0.0,159.0947,False
154,Packing,82803.8883,82863.8883,0.0,60.0,False
155,Round_Grinding,82783.5052,82870.8502,0.0,87.3451,False
157,Turning_Milling,82652.3221,82876.4075,0.0,224.0853,False
155,Final_Inspection,82870.8502,82890.4585,0.0,19.6083,False
155,Packing,82890.4585,82950.4585,0.0,60.0,False
156,Turning_Milling,82609.5559,82993.0687,0.0,383.5128,False
157,QC_Turning,82876.4075,83189.8552,0.0,313.4477,False
156,QC_Turning,83189.8552,83265.3862,196.7864,75.5311,False
157,Laser_Marking,83189.8552,83293.3338,0.0,103.4787,False
157,Lapping,83293.3338,83336.9554,0.0,43.6216,False
156,Laser_Marking,83293.3338,83358.3973,27.9476,65.0635,False
157,Round_Grinding,83336.9554,83488.3669,0.0,151.4115,False
156,Lapping,83358.3973,83499.5059,0.0,141.1087,False
157,Final_Inspection,83488.3669,83508.6056,0.0,20.2388,False
157,Packing,83508.6056,83568.6056,0.0,60.0,False
158,Turning_Milling,83265.7549,83751.0954,0.0,485.3405,False
158,QC_Turning,83751.0954,83832.0519,0.0,80.9565,False
158,Laser_Marking,83832.0519,83883.9089,0.0,51.857,False
158,Lapping,83883.9089,83951.3021,0.0,67.3932,False
158,Round_Grinding,83951.3021,83997.0291,0.0,45.727,False
158,Final_Inspection,83997.0291,84140.286,0.0,143.2569,False
158,Packing,84140.286,84200.286,0.0,60.0,False
156,Round_Grinding,83499.5059,84220.1749,0.0,720.669,False
156,Final_Inspection,84220.1749,84248.5773,0.0,28.4024,False
159,Turning_Milling,84048.6233,84272.1469,0.0,223.5235,False
159,QC_Turning,84272.1469,84292.2894,0.0,20.1425,False
156,Packing,84248.5773,84308.5773,0.0,60.0,False
159,Laser_Marking,84292.2894,84338.7126,0.0,46.4232,False
159,Lapping,84338.7126,84392.2571,0.0,53.5445,False
159,Round_Grinding,84392.2571,84585.1437,0.0,192.8866,False
159,Final_Inspection,84585.1437,84657.191,0.0,72.0473,False
159,Packing,84657.191,84717.191,0.0,60.0,False
160,Turning_Milling,85241.9617,85591.0272,0.0,349.0655,False
160,QC_Turning,85591.0272,85655.958,0.0,64.9307,False
160,Laser_Marking,85655.958,85814.5713,0.0,158.6133,False
160,Lapping,85814.5713,85905.6631,0.0,91.0918,False
160,Round_Grinding,85905.6631,86060.8971,0.0,155.234,False
160,Final_Inspection,86060.8971,86216.8552,0.0,155.9581,False
160,Packing,86216.8552,86276.8552,0.0,60.0,False
161,Turning_Milling,86081.3198,86316.6696,0.0,235.3498,False
161,QC_Turning,86316.6696,86375.7074,0.0,59.0378,False
161,Laser_Marking,86375.7074,86453.5575,0.0,77.8501,False
161,Lapping,86453.5575,86472.762,0.0,19.2045,False
162,Turning_Milling,86221.4631,86720.0071,0.0,498.544,False
163,Turning_Milling,86352.9229,86743.1347,0.0,390.2118,False
162,QC_Turning,86720.0071,86901.2295,0.0,181.2224,False
163,QC_Turning,86901.2295,86938.8394,158.0948,37.6099,False
162,Laser_Marking,86901.2295,86962.432,0.0,61.2025,False
161,Round_Grinding,86472.762,86995.0895,0.0,522.3275,False
161,Final_Inspection,86995.0895,87015.5441,0.0,20.4545,False
162,Lapping,86962.432,87034.3689,0.0,71.9369,False
161,Packing,87015.5441,87075.5441,0.0,60.0,False
165,Turning_Milling,86843.129,87082.6698,0.0,239.5408,False
162,Round_Grinding,87034.3689,87115.5223,0.0,81.1534,False
163,Laser_Marking,86962.432,87128.98,23.5926,166.548,False
165,QC_Turning,87082.6698,87152.2938,0.0,69.624,False
164,Turning_Milling,86575.1941,87205.6369,0.0,630.4428,False
164,QC_Turning,87205.6369,87221.695,0.0,16.0581,False
162,Final_Inspection,87115.5223,87230.2332,0.0,114.7109,False
165,Laser_Marking,87152.2938,87233.491,0.0,81.1972,False
164,Laser_Marking,87233.491,87266.4878,11.796,32.9968,False
163,Lapping,87128.98,87270.6861,0.0,141.7061,False
165,Lapping,87233.491,87273.1334,0.0,39.6424,False
162,Packing,87230.2332,87290.2332,0.0,60.0,False
163,Round_Grinding,87270.6861,87336.5572,0.0,65.8711,False
164,Lapping,87270.6861,87346.2803,4.1983,75.5942,False
163,Final_Inspection,87336.5572,87361.1592,0.0,24.602,False
166,Turning_Milling,87369.13,87418.5228,0.0,49.3928,False
163,Packing,87361.1592,87421.1592,0.0,60.0,False
165,Round_Grinding,87273.1334,87442.0186,0.0,168.8852,False
166,QC_Turning,87418.5228,87459.9459,0.0,41.4232,False
166,Laser_Marking,87459.9459,87480.4304,0.0,20.4844,False
164,Round_Grinding,87346.2803,87592.0597,0.0,245.7794,False
166,Lapping,87480.4304,87634.5384,0.0,154.108,False
165,Final_Inspection,87442.0186,87709.431,0.0,267.4124,False
165,Packing,87709.431,87769.431,0.0,60.0,False
166,Round_Grinding,87634.5384,87781.1233,0.0,146.5849,False
164,Final_Inspection,87709.431,87920.9059,117.3713,211.475,False
166,Final_Inspection,87920.9059,87943.666,139.7827,22.7601,False
164,Packing,87920.9059,87980.9059,0.0,60.0,False
166,Packing,87980.9059,88040.9059,37.2399,60.0,False
167,Turning_Milling,87797.3838,88125.2134,0.0,327.8296,False
167,QC_Turning,88125.2134,88173.4344,0.0,48.2209,False
167,Laser_Marking,88173.4344,88249.502,0.0,76.0676,False
167,Lapping,88249.502,88321.3354,0.0,71.8334,False
167,Round_Grinding,88321.3354,88430.4775,0.0,109.1421,False
167,Final_Inspection,88430.4775,88547.0416,0.0,116.5642,False
167,Packing,88547.0416,88607.0416,0.0,60.0,False
168,Turning_Milling,88400.5774,88895.2815,0.0,494.7041,False
168,QC_Turning,88895.2815,88932.6334,0.0,37.3519,False
168,Laser_Marking,88932.6334,88993.8308,0.0,61.1974,False
168,Lapping,88993.8308,89061.5159,0.0,67.685,False
168,Round_Grinding,89061.5159,89286.0552,0.0,224.5393,False
169,Turning_Milling,89094.3223,89413.0599,0.0,318.7376,False
169,QC_Turning,89413.0599,89478.3078,0.0,65.248,False
169,Laser_Marking,89478.3078,89513.0687,0.0,34.7609,False
168,Final_Inspection,89286.0552,89532.2199,0.0,246.1647,False
168,Packing,89532.2199,89592.2199,0.0,60.0,False
169,Lapping,89513.0687,89595.4935,0.0,82.4248,False
169,Round_Grinding,89595.4935,89631.5366,0.0,36.0431,False
169,Final_Inspection,89631.5366,89728.7673,0.0,97.2307,False
169,Packing,89728.7673,89788.7673,0.0,60.0,False
170,Turning_Milling,89610.7427,90110.4536,0.0,499.7109,False
170,QC_Turning,90110.4536,90167.0527,0.0,56.5991,False
171,Turning_Milling,89853.5515,90170.4011,0.0,316.8496,False
170,Laser_Marking,90167.0527,90196.2161,0.0,29.1634,False
171,QC_Turning,90170.4011,90235.2752,0.0,64.8741,False
170,Lapping,90196.2161,90246.3093,0.0,50.0932,False
171,Laser_Marking,90235.2752,90354.6277,0.0,119.3525,False
171,Lapping,90354.6277,90429.2715,0.0,74.6439,False
173,Turning_Milling,90366.2012,90522.6166,0.0,156.4154,False
170,Round_Grinding,90246.3093,90570.3484,0.0,324.0391,False
171,Round_Grinding,90429.2715,90628.7206,0.0,199.4491,False
173,QC_Turning,90522.6166,90640.4279,0.0,117.8114,False
170,Final_Inspection,90570.3484,90660.3546,0.0,90.0061,False
171,Final_Inspection,90660.3546,90699.1753,31.634,38.8207,False
173,Laser_Marking,90640.4279,90701.0128,0.0,60.5848,False
170,Packing,90660.3546,90720.3546,0.0,60.0,False
173,Lapping,90701.0128,90730.0022,0.0,28.9895,False
172,Turning_Milling,89896.1932,90757.7573,0.0,861.5641,False
171,Packing,90720.3546,90780.3546,21.1793,60.0,False
172,QC_Turning,90757.7573,90796.2581,0.0,38.5007,False
172,Laser_Marking,90796.2581,90835.9319,0.0,39.6739,False
172,Lapping,90835.9319,90863.5381,0.0,27.6062,False
173,Round_Grinding,90730.0022,90888.7321,0.0,158.7298,False
173,Final_Inspection,90888.7321,90932.6022,0.0,43.8701,False
173,Packing,90932.6022,90992.6022,0.0,60.0,False
172,Round_Grinding,90863.5381,91065.8767,0.0,202.3385,False
172,Final_Inspection,91065.8767,91150.6714,0.0,84.7947,False
172,Packing,91150.6714,91210.6714,0.0,60.0,False
174,Turning_Milling,91536.1267,91711.4584,0.0,175.3317,False
174,QC_Turning,91711.4584,91784.5984,0.0,73.1399,False
174,Laser_Marking,91784.5984,91817.0966,0.0,32.4982,False
174,Lapping,91817.0966,91878.2407,0.0,61.1441,False
174,Round_Grinding,91878.2407,91954.8328,0.0,76.5921,False
174,Final_Inspection,91954.8328,92177.1394,0.0,222.3066,False
174,Packing,92177.1394,92237.1394,0.0,60.0,False
175,Turning_Milling,92629.35,92911.3545,0.0,282.0046,False
175,QC_Turning,92911.3545,92954.6587,0.0,43.3042,False
175,Laser_Marking,92954.6587,93044.8434,0.0,90.1848,False
176,Turning_Milling,92831.7907,93053.9157,0.0,222.125,False
175,Lapping,93044.8434,93147.0262,0.0,102.1828,False
176,QC_Turning,93053.9157,93173.7275,0.0,119.8118,False
176,Laser_Marking,93173.7275,93211.6867,0.0,37.9592,False
176,Lapping,93211.6867,93252.0806,0.0,40.3939,False
175,Round_Grinding,93147.0262,93305.7063,0.0,158.6801,False
176,Round_Grinding,93252.0806,93350.3954,0.0,98.3148,False
175,Final_Inspection,93305.7063,93353.1738,0.0,47.4675,False
176,Final_Inspection,93353.1738,93411.3584,2.7784,58.1847,False
175,Packing,93353.1738,93413.1738,0.0,60.0,False
176,Packing,93413.1738,93473.1738,1.8153,60.0,False
177,Turning_Milling,93497.4323,93660.5737,0.0,163.1414,False
177,QC_Turning,93660.5737,93714.8078,0.0,54.2341,False
177,Laser_Marking,93714.8078,93815.1314,0.0,100.3236,False
177,Lapping,93815.1314,93917.5889,0.0,102.4575,False
177,Round_Grinding,93917.5889,94383.8506,0.0,466.2617,False
177,Final_Inspection,94383.8506,94431.2998,0.0,47.4492,False
177,Packing,94431.2998,94491.2998,0.0,60.0,False
179,Turning_Milling,94720.4551,94843.2543,0.0,122.7992,False
180,Turning_Milling,94881.7481,95030.7489,0.0,149.0008,False
179,QC_Turning,94843.2543,95196.4589,0.0,353.2046,False
179,Laser_Marking,95196.4589,95266.2359,0.0,69.777,False
180,QC_Turning,95196.4589,95286.5143,165.71,90.0554,False
180,Laser_Marking,95286.5143,95323.8366,0.0,37.3223,False
179,Lapping,95266.2359,95366.4926,0.0,100.2568,False
180,Lapping,95323.8366,95484.615,0.0,160.7785,False
181,Turning_Milling,95248.6703,95550.2785,0.0,301.6082,False
181,QC_Turning,95550.2785,95570.2302,0.0,19.9517,False
181,Laser_Marking,95570.2302,95621.9016,0.0,51.6714,False
180,Round_Grinding,95484.615,95633.7652,0.0,149.1502,False
180,Final_Inspection,95633.7652,95683.014,0.0,49.2488,False
180,Packing,95683.014,95743.014,0.0,60.0,False
181,Lapping,95621.9016,95752.926,0.0,131.0244,False
178,Turning_Milling,94624.6932,95759.0717,0.0,1134.3785,False
178,QC_Turning,95759.0717,95786.1178,0.0,27.0461,False
178,Laser_Marking,95786.1178,95809.012,0.0,22.8942,False
181,Round_Grinding,95752.926,95834.5022,0.0,81.5761,False
179,Round_Grinding,95366.4926,95841.9737,0.0,475.481,False
181,Final_Inspection,95834.5022,95863.4317,0.0,28.9296,False
178,Lapping,95809.012,95888.5745,0.0,79.5625,False
179,Final_Inspection,95863.4317,95919.3587,21.4581,55.927,False
181,Packing,95863.4317,95923.4317,0.0,60.0,False
178,Round_Grinding,95888.5745,95942.1818,0.0,53.6073,False
179,Packing,95923.4317,95983.4317,4.073,60.0,False
182,Turning_Milling,95669.3031,95991.0144,0.0,321.7113,False
182,QC_Turning,95991.0144,96088.8856,0.0,97.8712,False
178,Final_Inspection,95942.1818,96093.7157,0.0,151.5338,False
182,Laser_Marking,96088.8856,96101.8287,0.0,12.9431,False
182,Lapping,96101.8287,96123.2766,0.0,21.4479,False
178,Packing,96093.7157,96153.7157,0.0,60.0,False
183,Turning_Milling,96490.0256,96663.5783,0.0,173.5527,False
183,QC_Turning,96663.5783,96729.543,0.0,65.9647,False
183,Laser_Marking,96729.543,96808.3295,0.0,78.7866,False
182,Round_Grinding,96123.2766,96831.2823,0.0,708.0057,False
182,Final_Inspection,96831.2823,96891.8746,0.0,60.5923,False
183,Lapping,96808.3295,96907.6699,0.0,99.3404,False
182,Packing,96891.8746,96951.8746,0.0,60.0,False
183,Round_Grinding,96907.6699,97063.713,0.0,156.0431,False
183,Final_Inspection,97063.713,97084.1594,0.0,20.4464,False
183,Packing,97084.1594,97144.1594,0.0,60.0,False
184,Turning_Milling,97139.2182,97865.9683,0.0,726.7502,False
184,QC_Turning,97865.9683,98063.2779,0.0,197.3096,False
184,Laser_Marking,98063.2779,98087.1108,0.0,23.8329,False
184,Lapping,98087.1108,98168.4846,0.0,81.3738,False
186,Turning_Milling,97846.3382,98181.9586,0.0,335.6204,False
187,Turning_Milling,97968.0038,98284.2277,0.0,316.224,False
186,QC_Turning,98181.9586,98289.7462,0.0,107.7876,False
188,Turning_Milling,98166.1479,98321.4636,0.0,155.3157,True
186,Laser_Marking,98289.7462,98338.3945,0.0,48.6484,False
184,Round_Grinding,98168.4846,98388.7906,0.0,220.306,False
187,QC_Turning,98289.7462,98394.5277,5.5184,104.7815,False
184,Final_Inspection,98388.7906,98428.1463,0.0,39.3557,False
186,Lapping,98338.3945,98433.5402,0.0,95.1457,False
187,Laser_Marking,98394.5277,98445.3931,0.0,50.8654,False
186,Round_Grinding,98433.5402,98483.7183,0.0,50.1781,False
184,Packing,98428.1463,98488.1463,0.0,60.0,False
187,Lapping,98445.3931,98507.0908,0.0,61.6977,False
188,QC_Turning,98394.5277,98514.187,73.0641,119.6593,False
190,Turning_Milling,98431.4925,98555.0202,0.0,123.5277,False
187,Round_Grinding,98507.0908,98586.4419,0.0,79.3511,False
188,Laser_Marking,98514.187,98594.4333,0.0,80.2463,False
188,Lapping,98594.4333,98606.2142,0.0,11.7809,False
189,Turning_Milling,98365.0635,98610.9588,0.0,245.8952,False
190,QC_Turning,98555.0202,98621.6504,0.0,66.6302,False
186,Final_Inspection,98483.7183,98636.4041,0.0,152.6858,False
190,Laser_Marking,98621.6504,98650.4173,0.0,28.7668,False
188,Round_Grinding,98606.2142,98650.7703,0.0,44.5561,False
189,QC_Turning,98621.6504,98674.4767,10.6917,52.8263,False
186,Packing,98636.4041,98696.4041,0.0,60.0,False
187,Final_Inspection,98636.4041,98702.1425,49.9622,65.7384,False
190,Lapping,98650.4173,98705.1943,0.0,54.777,False
189,Laser_Marking,98674.4767,98707.8102,0.0,33.3335,False
190,Round_Grinding,98705.1943,98743.2619,0.0,38.0676,False
187,Packing,98702.1425,98762.1425,0.0,60.0,False
188,Final_Inspection,98702.1425,98762.8254,51.3722,60.6829,False
189,Lapping,98707.8102,98773.7563,0.0,65.9461,False
185,Turning_Milling,97696.0391,98789.4097,0.0,1093.3707,False
190,Final_Inspection,98762.8254,98821.1347,19.5636,58.3092,False
188,Packing,98762.8254,98822.8254,0.0,60.0,False
190,Packing,98822.8254,98882.8254,1.6908,60.0,False
185,QC_Turning,98789.4097,98982.6409,0.0,193.2311,False
185,Laser_Marking,98982.6409,98991.6231,0.0,8.9822,False
